csf	constant	linearTrend	wm	global	motion-pitch	motion-roll	motion-yaw	motion-x	motion-y	motion-z	gm	compcor1	compcor2	compcor3	compcor4	compcor5
13377.707749663807	1.0	115.0	9572.936746596919	10055.065057285487	-0.0557	-0.0202	0.0155	0.0152	0.012	0.0152	9679.220054993597	0.04578250820271739	0.022905559341444632	-0.00825909834077016	-0.04241805648847357	-0.12462237360246503
13384.64022677062	1.0	116.0	9586.333357048812	10057.230859427476	-0.0414	-0.0167	0.0042	0.0198	0.0033	0.0178	9686.549391721659	-0.037857736268989736	0.024124442801299415	-0.10564848173022301	-0.07046676949697503	-0.12594288789050664
13364.17324979188	1.0	117.0	9581.20838789237	10033.348331694084	-0.036	-0.0186	0.004	0.0275	0.0081	0.013	9658.495239569429	-0.000915817698210349	-0.03573317887759807	-0.01990657198649974	-0.005535885200261457	-0.16490335410287787
13340.902900070441	1.0	118.0	9571.362024961802	10018.799609367188	-0.0636	-0.0147	0.0058	0.0089	-0.007	0.0371	9646.794650664362	-0.05251967108633622	-0.05151056818877815	0.1080745298550421	0.013298475073696818	-0.10168306784327595
13368.871416936156	1.0	119.0	9566.537007195344	10046.171217663037	-0.0474	-0.0266	0.0014	0.0236	0.0086	0.0441	9679.027086659824	-0.029231111831731636	-0.06250904470082479	0.027576382358732214	-0.12812930999358446	-0.07225936821078237
13350.765130715292	1.0	120.0	9573.486275873502	10083.791131833692	-0.0588	-0.022	0.014	0.0302	0.0154	0.006	9693.43709790233	0.03881490112272267	0.09823054996421916	0.03105991728742205	-0.1564310933172436	-0.01695165860644194
13398.474771468365	1.0	121.0	9594.507704938724	10069.801442148559	-0.0638	-0.0121	0.0076	0.0229	0.0027	0.0191	9676.880680883663	0.04513249541650438	-0.024645279277322327	-0.18908877268295163	-0.060786005203194785	-0.11077445107463711
13374.627681544569	1.0	122.0	9594.36663338281	10041.448235724829	-0.0361	-0.0233	0.0159	0.0315	0.0093	0.0168	9655.551404237565	-0.0771991241032415	-0.031581637237655856	-0.08127425893608213	0.048298090232225525	-0.16471656496629145
13380.87917640561	1.0	123.0	9591.162245978057	10042.370546340297	-0.0611	-0.0214	0.0195	0.0084	0.0032	0.044	9658.092177342776	0.027635007398594667	-0.11131106492512798	-0.08792382843358548	-0.023448220430188356	-0.08744394808757806
13357.817759029202	1.0	124.0	9581.02943492422	10046.27916658023	-0.03	-0.0216	0.0086	0.012	0.0058	0.0403	9684.53555796147	0.04294913981443782	-0.029501045288792802	0.0064618425783132295	-0.06186016615197648	-0.06413345804069667
13393.350852090804	1.0	125.0	9575.443028393522	10056.017308007657	-0.0584	-0.0206	0.028	0.0086	0.0123	0.0347	9681.781780533294	0.033289199763629304	0.026804671558622692	-0.012499179502569473	-0.04917034523843866	-0.19151632211309963
13379.230414718879	1.0	126.0	9600.220402181021	10061.37867413775	-0.0664	-0.011	0.0189	-0.0017	-0.0015	0.0462	9685.347100644316	-0.06422473097875693	0.07110599849973699	-0.08471960947089803	-0.026192993454550024	-0.06423931724709925
13408.94359350986	1.0	127.0	9599.43491174902	10077.277810135482	-0.0565	-0.0198	0.0227	0.0122	0.0208	0.028	9688.585311468449	-0.05951084311773875	-0.03379852485354714	-0.15582048258556114	-0.09135940636283733	0.004927076553873586
13363.077590692239	1.0	128.0	9601.31003991218	10075.743744738176	-0.0949	-0.0168	0.0224	-0.0032	0.014	0.0287	9695.856642638844	0.183183880237011	-0.02401626189159873	-0.06386968937572779	-0.07319054732365204	-0.035954145167970894
13429.342339187371	1.0	129.0	9603.357639866168	10076.12905159286	-0.0904	-0.0348	0.0143	-0.0021	0.033	0.0181	9698.567698207635	-0.011545061170639005	0.024147987676238127	-0.15280785163136984	-0.016598057300206418	-0.1358705272969529
13388.753837210234	1.0	130.0	9587.319852952332	10072.019176795471	-0.0966	-0.0213	0.0201	0.0202	0.0379	0.0092	9692.669080647116	-0.03278290925396956	0.07451940332985127	0.014102311770606146	0.03300055410140635	-0.1439422014903947
13388.512508204725	1.0	131.0	9599.51868413087	10068.182459968833	-0.1127	-0.0238	0.0067	0.0053	0.0329	0.0234	9683.14724484132	-0.06572411209447028	-0.005857414372497405	-0.11449754876922455	0.011229486816467309	-0.02035984960420662
13365.680990250385	1.0	132.0	9587.68120018564	10051.448231187655	-0.0982	-0.0379	0.0115	0.0186	0.0451	0.0033	9672.099425787746	-0.0027842551148336793	-0.16289728512021845	0.011389350370874256	-0.05841404949874629	-0.023422100258491504
13438.173338843173	1.0	133.0	9597.481966049423	10058.798243598882	-0.1389	-0.0252	0.0274	-0.0016	0.0368	0.0348	9679.589260186041	0.13083776221234342	0.004768724878984459	-0.0770777344132394	0.04603313725252843	-0.12333962822978109
13371.992303566854	1.0	134.0	9585.588888382073	10046.561580037745	-0.1052	-0.0332	0.0084	0.022	0.0361	0.0204	9686.698042412885	-0.14037623349737327	0.07435533046769575	0.023620907113198863	-0.05100247517300373	-0.04751562896594984
13396.85322645844	1.0	135.0	9600.404272361366	10074.919968895478	-0.1365	-0.0237	0.0328	0.005	0.0386	0.0409	9709.464969541355	0.05190262900254205	-0.03950741373762603	-0.07317167569631795	-0.03819740315703249	0.02149708928317092
13422.736732357838	1.0	136.0	9621.456121495452	10094.90148585051	-0.1354	-0.0025	0.0172	-0.0122	0.0305	0.0492	9733.882995827775	0.09140132226054772	0.017872377716968414	-0.21042909316571162	-0.03527080703552197	0.037756430497698994
13416.809174084272	1.0	137.0	9612.095926071052	10083.230968791344	-0.1197	-0.0153	0.0295	0.0158	0.0496	0.012	9715.232626017061	0.050086295187378525	0.006360474604303534	-0.14810328515381485	-0.008475556644879874	-0.07059371641486589
13438.590446096952	1.0	138.0	9619.14506355622	10070.547616717333	-0.1179	-0.0268	0.0165	0.0019	0.045	-0.0088	9697.913475676507	-0.05063308580078435	0.08825267833787619	-0.18023551768925183	0.07152564527386043	0.026477686731911698
13412.19514840548	1.0	139.0	9607.58515640647	10075.471366490592	-0.1257	-0.0308	0.0208	0.0238	0.0515	-0.0063	9693.979201208696	-0.013923457469303685	-0.09810830654540684	-0.09760892720775627	0.00531051034779509	-0.04393423647620162
13396.267339987833	1.0	140.0	9608.123037012649	10035.708819470556	-0.1226	-0.0257	0.0059	0.0379	0.0438	0.006	9647.648785796537	0.1036723198153711	-0.06919771963192414	-0.050758791093886306	0.10844043497505321	-0.08208945834998575
13392.286164830943	1.0	141.0	9595.83192793238	10005.63099174387	-0.1239	-0.0243	0.0183	0.0478	0.0471	0.0295	9636.187934816593	-0.1658062890573588	-0.017287296977725332	0.061730916792381685	0.11363332862478827	-0.059307059872460745
13378.244068583504	1.0	142.0	9599.850942594285	9990.445990478003	-0.1016	-0.0295	0.0123	0.0352	0.0626	0.0142	9614.088557465653	0.018295692183225847	-0.11484308279134131	0.05555956567990734	0.13792517739791157	0.06795988709539652
13321.889862560834	1.0	143.0	9591.110325270798	9992.789686518361	-0.0879	-0.0354	0.0093	0.0411	0.0633	0.0118	9639.358409928902	0.07883294404059936	-0.11226393014718727	0.15351703715154905	0.12367684332416932	0.019475010180474723
13417.209599729444	1.0	144.0	9597.34822563487	10008.367286198267	-0.0412	-0.0356	-0.0126	0.022	0.0683	-0.0353	9642.42829089405	-0.05963459044247508	-0.02549760815266216	0.015391665291529365	0.11505437522683971	-0.10622712528760905
13416.224615378458	1.0	145.0	9589.090266337555	10008.54586954471	0.0057	-0.0454	-0.0297	0.034	0.0588	-0.0501	9644.923656613035	-0.11411919154617546	0.046938820560214055	0.10188679585934637	0.142139189930309	-0.1189351657238631
13366.83596751729	1.0	146.0	9583.459064554025	10017.15463930705	-0.0642	-0.0364	-0.0145	0.0029	0.0647	-0.0237	9652.302299859644	-0.026641559334459317	-0.013246680955491738	0.18660831372377817	0.08516978492227101	-0.023079955071792113
13382.142045818391	1.0	147.0	9583.444670048379	10009.920175873069	-0.0155	-0.0445	-0.0433	0.0303	0.0704	-0.0378	9660.202236629322	-0.06392826132285812	-0.07487533572654637	0.13823475227429147	0.01196389410476438	0.050984175362757664
13375.078590267995	1.0	148.0	9573.0469694984	10041.902680506897	-0.0655	-0.035	-0.0008	0.0224	0.0509	0.0023	9681.501340313822	0.010881853563506794	0.14045168643647327	0.2039713026030731	-0.12080673740981666	-0.07595089127085426
13328.244886054368	1.0	149.0	9605.158303028727	10076.56337308605	-0.1059	-0.0371	-0.0185	0.0125	0.0567	-0.0026	9711.78448318886	-0.09775806086091295	0.036819288258697444	0.026414896485512828	-0.09448335560164486	0.02968756839717851
13319.682362040536	1.0	150.0	9613.537646114537	10098.499439875008	-0.1254	-0.0371	-0.017	0.0354	0.0647	-0.0119	9720.97945000473	0.01390727824110237	-0.09385780475094467	-0.059549774619841477	-0.14997936678423218	0.15660459747325012
13345.802622310452	1.0	151.0	9616.644355410903	10100.587154262948	-0.1739	-0.0337	-0.0023	0.0191	0.0751	-0.0078	9730.789441957138	0.13262334389185984	0.013696370709630711	-0.017765469850761502	-0.037730982574144714	-0.0022868918893903436
13347.935398789703	1.0	152.0	9619.656377831254	10096.799278379045	-0.155	-0.0312	-0.0326	0.0169	0.0721	-0.0151	9727.000414214475	-0.10636490650942591	0.095617008106637	-0.013528683368907035	0.037041073140129194	0.05471774149376613
13353.490129314485	1.0	153.0	9607.193238513773	10102.973381610364	-0.1409	-0.0285	-0.0293	0.0247	0.0753	-0.0329	9720.396720006658	-0.05559177463252189	-0.04935044261854035	0.025883062909315496	-0.035735753305675674	0.012637468957960462
13406.108704613858	1.0	154.0	9612.347772820154	10107.28127461542	-0.1819	-0.0222	-0.0291	0.0143	0.0797	-0.0212	9729.194542165045	0.07172549769732585	-0.1069779984249399	-0.03255322440383737	0.04886480017887086	0.019534617122969264
13384.999809890496	1.0	155.0	9601.584170929922	10093.631323861147	-0.1629	-0.0243	-0.0422	0.0272	0.0776	-0.0172	9720.09055158103	0.008250378150626706	0.008735661626564766	0.06008370476707031	0.03152367368916043	-0.057877759019523786
13375.36927670338	1.0	156.0	9603.028721349867	10091.8196232594	-0.205	-0.0341	-0.0121	0.016	0.0885	-0.0087	9716.677896041261	-0.06147968521610799	-0.0002980481272256432	0.09443466388424919	0.10580766229402755	0.0881157587502296
13392.364125736423	1.0	157.0	9610.699751814862	10098.611184776551	-0.2138	-0.0285	-0.0189	0.0061	0.093	0.0122	9732.542317668023	0.06661097383399167	-0.03534403662193037	-0.0008782090021661554	0.0032538953180172316	0.01015989741348678
13392.389272220798	1.0	158.0	9627.697908171453	10090.413438780137	-0.2135	-0.0206	-0.0223	0.0175	0.0944	0.0029	9724.011115043744	-0.0022388250161632928	0.07936249196004862	-0.017164711430084068	0.1244479062017028	0.06014107678729656
13401.049661605084	1.0	159.0	9618.987657361411	10092.789793747781	-0.2005	-0.0313	-0.0215	0.0134	0.1005	-0.0066	9729.558252490764	-0.0741112694350525	-0.026266910590282317	0.029281775302740936	0.11224455197619435	0.03832315438755663
13396.060104620261	1.0	160.0	9636.073895568314	10101.590294931233	-0.2183	-0.0384	-0.0161	0.023	0.1059	0.0043	9731.666879460588	0.06765229550821997	0.01296874398014526	-0.10755964746926754	0.09071386688889785	0.03896238632148345
13384.179547419313	1.0	161.0	9615.811094164408	10091.67275932672	-0.2291	-0.029	-0.0266	0.0246	0.0971	0.0056	9722.221279530246	-0.00044250569227512166	0.09418774855059812	0.05253924089666938	0.028629873533577845	0.005561289589004643
13397.73090800301	1.0	162.0	9625.970441962336	10087.527034889792	-0.2464	-0.0355	-0.0217	0.0067	0.0998	0.0038	9722.811550107312	-0.023162629350037572	-0.0515333491816144	0.018580872898989985	0.16187462587539211	0.06386319365328229
13407.124993996542	1.0	163.0	9623.681436597595	10086.929563388107	-0.2383	-0.0356	-0.0323	0.0122	0.1061	0.0148	9731.572382984146	0.03007607959077999	0.015340683358090173	0.005786202635772394	0.11955148099204042	0.044601910993387325
13436.959967941535	1.0	164.0	9630.406659192775	10094.253840230107	-0.2441	-0.0408	-0.0162	0.0164	0.1065	0.0177	9724.649307525662	-0.03566203440839024	0.000483662250740951	-0.036607857168662765	0.06341791183097907	0.07743038077121243
13384.483704613858	1.0	165.0	9636.639229643157	10088.284789760095	-0.2801	-0.0268	-0.0112	0.0117	0.1066	0.0241	9713.966670559377	0.10593767104400682	-0.05417802507202563	-0.01766394214281653	0.11130996050822589	0.16844903725621563
13376.28399958376	1.0	166.0	9626.435580350098	10082.902140976075	-0.2745	-0.0271	-0.0264	0.0201	0.1076	0.0242	9701.888478569006	-0.03507823569240565	0.06524889321397848	0.02077690630388655	0.0745824267194975	0.12381621392407549
13400.91790871542	1.0	167.0	9632.817485276646	10078.486464096488	-0.2593	-0.0409	-0.031	0.0244	0.1238	0.0073	9690.887020048327	0.05397305645454268	-0.09164045909334975	-0.022539070078921516	0.09441703760307531	0.12274046005734045
13453.474130098937	1.0	168.0	9627.811701433986	10074.707379990681	-0.3002	-0.0382	-0.0231	0.0061	0.1176	0.0161	9695.931178096818	0.10341366275149906	0.11665395658780577	-0.056308767014264426	0.05116927764220693	0.03570242786756175
13421.530846767739	1.0	169.0	9634.342127714233	10059.98650382974	-0.2709	-0.0469	-0.041	0.0187	0.1192	0.0261	9684.810381638072	-0.05627904380169958	-0.07731047738011008	-0.08373828888092069	0.03524153597796401	0.040657927511204534
13401.073266201332	1.0	170.0	9636.78611832717	10069.309791571206	-0.2866	-0.053	-0.0246	0.0175	0.1236	0.0395	9702.721837372033	0.11165863027113099	-0.007612552947696626	0.04508610100703007	0.13156149543269566	0.0508971256353716
13404.753750160093	1.0	171.0	9637.143270125456	10087.887458117671	-0.2936	-0.0454	-0.0468	0.0067	0.118	0.0204	9723.878198203905	-0.01810161956975723	0.14458756019335806	-0.022890520862436304	0.04431776755541619	0.043381905299576536
13443.144519243084	1.0	172.0	9639.132354303665	10096.289702644637	-0.2743	-0.048	-0.039	0.0208	0.1098	0.0158	9725.204706518838	-0.05991044397801254	0.02010631119251568	-0.04316608906961867	0.08087332844209527	-0.024699663809809515
13452.82220859215	1.0	173.0	9645.68528438471	10088.448834352042	-0.2953	-0.0399	-0.032	0.0127	0.1055	0.034	9714.818066243612	0.06343712384301751	-0.041775424172540904	-0.11180261712151858	0.1143120510574626	0.1085421610108015
13434.011000336193	1.0	174.0	9633.262418431712	10079.278829705501	-0.2804	-0.0392	-0.0428	0.0332	0.1166	0.0324	9710.930757702648	0.024752401269209072	0.030090158164529677	-0.04683267487886566	0.07633075310697397	0.0428558660961932
13436.50558921939	1.0	175.0	9631.82944916299	10092.388974191832	-0.2715	-0.0412	-0.0237	0.0242	0.1125	0.022	9716.29597124526	-0.041432496632377316	0.05396720582288419	-0.0315652445898809	0.011636768907710069	0.022536694261109245
